Frequency[MHz];Amplitude RX1[mV] at pwm=120;SW-version 1.23, e-Callisto
 63.938;1628
 64.000;1611
 64.063;1606
 64.125;1621
 64.188;1613
 64.250;1633
 64.313;1645
 64.375;1650
 64.438;1628
 64.500;1640
 64.563;1608
 64.625;1604
 64.688;1611
 64.750;1633
 64.813;1628
 64.875;1625
 64.938;1618
 65.000;1616
 65.063;1604
 65.125;1574
 65.188;1584
 65.250;1569
 65.313;1591
 65.375;1599
 65.438;1584
 65.500;1564
 65.563;1579
 65.625;1540
 65.688;1552
 65.750;1552
 65.813;1538
 65.875;1542
 65.938;1550
 66.000;1547
 66.063;1569
 66.125;1542
 66.188;1562
 66.250;1582
 66.313;1611
 66.375;1660
 66.438;1677
 66.500;1633
 66.563;1633
 66.625;1596
 66.688;1582
 66.750;1589
 66.813;1582
 66.875;1591
 66.938;1611
 67.000;1606
 67.063;1625
 67.125;1621
 67.188;1635
 67.250;1611
 67.313;1643
 67.375;1608
 67.438;1635
 67.500;1657
 67.563;1640
 67.625;1647
 67.688;1657
 67.750;1657
 67.813;1677
 67.875;1657
 67.938;1672
 68.000;1701
 68.063;1674
 68.125;1696
 68.188;1721
 68.250;1679
 68.313;1728
 68.375;1738
 68.438;1726
 68.500;1765
 68.563;1733
 68.625;1750
 68.688;1791
 68.750;1791
 68.813;1809
 68.875;1833
 68.938;1809
 69.000;1840
 69.063;1860
 69.125;1833
 69.188;1865
 69.250;1892
 69.313;1857
 69.375;1887
 69.438;1875
 69.500;1877
 69.563;1904
 69.625;1899
 69.688;1904
 69.750;1926
 69.813;1906
 69.875;1928
 69.938;1972
 70.000;1928
 70.063;1926
 70.125;1955
 70.188;1923
 70.250;1928
 70.313;1933
 70.375;1914
 70.438;1914
 70.500;1940
 70.563;1921
 70.625;1940
 70.688;1923
 70.750;1909
 70.813;1953
 70.875;1931
 70.938;1921
 71.000;1938
 71.063;1933
 71.125;1909
 71.188;1923
 71.250;1926
 71.313;1928
 71.375;1931
 71.438;1928
 71.500;1938
 71.563;1936
 71.625;1916
 71.688;1945
 71.750;1945
 71.813;1943
 71.875;1982
 71.938;2092
 72.000;2194
 72.063;2229
 72.125;2258
 72.188;2204
 72.250;2202
 72.313;2104
 72.375;1992
 72.438;1975
 72.500;1928
 72.563;1923
 72.625;1928
 72.688;1899
 72.750;1892
 72.813;1918
 72.875;1896
 72.938;1892
 73.000;1923
 73.063;1909
 73.125;1911
 73.188;1904
 73.250;1896
 73.313;1901
 73.375;1894
 73.438;1872
 73.500;1884
 73.563;1882
 73.625;1870
 73.688;1904
 73.750;1887
 73.813;1879
 73.875;1909
 73.938;1879
 74.000;1870
 74.063;1879
 74.125;1862
 74.188;1884
 74.250;1887
 74.313;1879
 74.375;1901
 74.438;1887
 74.500;1879
 74.563;1892
 74.625;1889
 74.688;1882
 74.750;1896
 74.813;1894
 74.875;1889
 74.938;1892
 75.000;1892
 75.063;1909
 75.125;1916
 75.188;1906
 75.250;1914
 75.313;1928
 75.375;1933
 75.438;1953
 75.500;1916
 75.563;1928
 75.625;1958
 75.688;1960
 75.750;1948
 75.813;1945
 75.875;1943
 75.938;1979
 76.000;1972
 76.063;1975
 76.125;2006
 76.188;2004
 76.250;2031
 76.313;2028
 76.375;2009
 76.438;1975
 76.500;1989
 76.563;1994
 76.625;1979
 76.688;1977
 76.750;1975
 76.813;2028
 76.875;2011
 76.938;1994
 77.000;1999
 77.063;1999
 77.125;1979
 77.188;1967
 77.250;1953
 77.313;1938
 77.375;1950
 77.438;1948
 77.500;1962
 77.563;1992
 77.625;1950
 77.688;1977
 77.750;1962
 77.813;1943
 77.875;1943
 77.938;1948
 78.000;1967
 78.063;1975
 78.125;1970
 78.188;1989
 78.250;2004
 78.313;1962
 78.375;1972
 78.438;1953
 78.500;1958
 78.563;1962
 78.625;1977
 78.688;1965
 78.750;1977
 78.813;1982
 78.875;1970
 78.938;1967
 79.000;1972
 79.063;1987
 79.125;1992
 79.188;1979
 79.250;1979
 79.313;1982
 79.375;1987
 79.438;1992
 79.500;1975
 79.563;1965
 79.625;1962
 79.688;1972
 79.750;1965
 79.813;1958
 79.875;1953
 79.938;1975
 80.000;1970
 80.063;1972
 80.125;1975
 80.188;1953
 80.250;1943
 80.313;1936
 80.375;1933
 80.438;1921
 80.500;1928
 80.563;1921
 80.625;1948
 80.688;1926
 80.750;1921
 80.813;1933
 80.875;1921
 80.938;1921
 81.000;1933
 81.063;1943
 81.125;1979
 81.188;1962
 81.250;1940
 81.313;1936
 81.375;1953
 81.438;1948
 81.500;1948
 81.563;1943
 81.625;1955
 81.688;1958
 81.750;1945
 81.813;1940
 81.875;1945
 81.938;1940
 82.000;1953
 82.063;1960
 82.125;1950
 82.188;1948
 82.250;1960
 82.313;1962
 82.375;1953
 82.438;1955
 82.500;1926
 82.563;1943
 82.625;1931
 82.688;1921
 82.750;1931
 82.813;1940
 82.875;1914
 82.938;1943
 83.000;1926
 83.063;1887
 83.125;1901
 83.188;1884
 83.250;1879
 83.313;1894
 83.375;1879
 83.438;1892
 83.500;1901
 83.563;1860
 83.625;1862
 83.688;1884
 83.750;1828
 83.813;1848
 83.875;1831
 83.938;1850
 84.000;1923
 84.063;1914
 84.125;1870
 84.188;1770
 84.250;1721
 84.313;1657
 84.375;1540
 84.438;1667
 84.500;1582
 84.563;1518
 84.625;1501
 84.688;1518
 84.750;1516
 84.813;1513
 84.875;1542
 84.938;1679
 85.000;1843
 85.063;1770
 85.125;1923
 85.188;1789
 85.250;1577
 85.313;1564
 85.375;1572
 85.438;1538
 85.500;1535
 85.563;1696
 85.625;1704
 85.688;1601
 85.750;1630
 85.813;1684
 85.875;1542
 85.938;1550
 86.000;1530
 86.063;1557
 86.125;1564
 86.188;1560
 86.250;1584
 86.313;1594
 86.375;1635
 86.438;1635
 86.500;1682
 86.563;1689
 86.625;1623
 86.688;1608
 86.750;1726
 86.813;1804
 86.875;1528
 86.938;1562
 87.000;1640
 87.063;1748
 87.125;1555
 87.188;1528
 87.250;1662
 87.313;1882
 87.375;1989
 87.438;2062
 87.500;2072
 87.563;2023
 87.625;1975
 87.688;1892
 87.750;1757
 87.813;1752
 87.875;1635
 87.938;1647
 88.000;1684
 88.063;1667
 88.125;1647
 88.188;1811
 88.250;1989
 88.313;2250
 88.375;2341
 88.438;2358
 88.500;2365
 88.563;2360
 88.625;2355
 88.688;2255
 88.750;2082
 88.813;1823
 88.875;1750
 88.938;1801
 89.000;1782
 89.063;1704
 89.125;1730
 89.188;1696
 89.250;1635
 89.313;1833
 89.375;1992
 89.438;2036
 89.500;2043
 89.563;1972
 89.625;1948
 89.688;1777
 89.750;1669
 89.813;1730
 89.875;1677
 89.938;1689
 90.000;1713
 90.063;1674
 90.125;1665
 90.188;1591
 90.250;1643
 90.313;1704
 90.375;1638
 90.438;1628
 90.500;1633
 90.563;1669
 90.625;1655
 90.688;1650
 90.750;1799
 90.813;1767
 90.875;1813
 90.938;1818
 91.000;1799
 91.063;1853
 91.125;1943
 91.188;1818
 91.250;1704
 91.313;1713
 91.375;1711
 91.438;1801
 91.500;1823
 91.563;1804
 91.625;1779
 91.688;1743
 91.750;1794
 91.813;1987
 91.875;2104
 91.938;2189
 92.000;2163
 92.063;2121
 92.125;2104
 92.188;1967
 92.250;1899
 92.313;1945
 92.375;1933
 92.438;1943
 92.500;1960
 92.563;1943
 92.625;1984
 92.688;1962
 92.750;1875
 92.813;1904
 92.875;1914
 92.938;1989
 93.000;1943
 93.063;1958
 93.125;1896
 93.188;1862
 93.250;1840
 93.313;1804
 93.375;1789
 93.438;1796
 93.500;1774
 93.563;1816
 93.625;1801
 93.688;1779
 93.750;1738
 93.813;1726
 93.875;1684
 93.938;1699
 94.000;1733
 94.063;1845
 94.125;1938
 94.188;1909
 94.250;1877
 94.313;1877
 94.375;1784
 94.438;1774
 94.500;1750
 94.563;1711
 94.625;1760
 94.688;1740
 94.750;1718
 94.813;1718
 94.875;1914
 94.938;2172
 95.000;2214
 95.063;2231
 95.125;2224
 95.188;2219
 95.250;2131
 95.313;2067
 95.375;2194
 95.438;2202
 95.500;2238
 95.563;2214
 95.625;2138
 95.688;2009
 95.750;1911
 95.813;1945
 95.875;1940
 95.938;1955
 96.000;2062
 96.063;2145
 96.125;2260
 96.188;2263
 96.250;2214
 96.313;2194
 96.375;2055
 96.438;1904
 96.500;1875
 96.563;1843
 96.625;1853
 96.688;1828
 96.750;1784
 96.813;1796
 96.875;1762
 96.938;1774
 97.000;1791
 97.063;1777
 97.125;1772
 97.188;1811
 97.250;1811
 97.313;1799
 97.375;1777
 97.438;1804
 97.500;1813
 97.563;1833
 97.625;1828
 97.688;1833
 97.750;1843
 97.813;1835
 97.875;1823
 97.938;1828
 98.000;1826
 98.063;1809
 98.125;1823
 98.188;1833
 98.250;1823
 98.313;1862
 98.375;1848
 98.438;1848
 98.500;1843
 98.563;1826
 98.625;1833
 98.688;1809
 98.750;1901
 98.813;1948
 98.875;1950
 98.938;1933
 99.000;1916
 99.063;1904
 99.125;1936
 99.188;1962
 99.250;2006
 99.313;2006
 99.375;1943
 99.438;1955
 99.500;1909
 99.563;1865
 99.625;1862
 99.688;1875
 99.750;1967
 99.813;2246
 99.875;2321
 99.938;2346
100.000;2355
100.063;2351
100.125;2343
100.188;2255
100.250;2053
100.313;1872
100.375;1794
100.438;1818
100.500;1801
100.563;1796
100.625;1806
100.688;1811
100.750;1784
100.813;1791
100.875;1799
100.938;1796
101.000;1811
101.063;1784
101.125;1818
101.188;1804
101.250;1782
101.313;1813
101.375;1899
101.438;2145
101.500;2207
101.563;2243
101.625;2204
101.688;2187
101.750;2109
101.813;2111
101.875;2167
101.938;1982
102.000;2048
102.063;2004
102.125;1765
102.188;1750
102.250;1791
102.313;1804
102.375;1835
102.438;1801
102.500;1789
102.563;1777
102.625;1765
102.688;1748
102.750;1748
102.813;1716
102.875;1716
102.938;1738
103.000;1701
103.063;1774
103.125;1972
103.188;2092
103.250;2126
103.313;2104
103.375;2058
103.438;2011
103.500;1862
103.563;1770
103.625;1779
103.688;1711
103.750;1833
103.813;1894
103.875;1875
103.938;1916
104.000;1931
104.063;1857
104.125;1813
104.188;1806
104.250;1738
104.313;1726
104.375;1711
104.438;1801
104.500;1848
104.563;1813
104.625;1718
104.688;1740
104.750;1674
104.813;1689
104.875;1750
104.938;1650
105.000;1691
105.063;1726
105.125;1699
105.188;1711
105.250;1745
105.313;1772
105.375;1853
105.438;1911
105.500;2099
105.563;2250
105.625;2280
105.688;2312
105.750;2280
105.813;2260
105.875;2099
105.938;1938
106.000;1811
106.063;1745
106.125;1760
106.188;1726
106.250;1716
106.313;1684
106.375;1657
106.438;1850
106.500;1882
106.563;1943
106.625;1911
106.688;1870
106.750;1770
106.813;1760
106.875;1699
106.938;1738
107.000;1726
107.063;1677
107.125;1708
107.188;1706
107.250;1689
107.313;1845
107.375;1938
107.438;1882
107.500;1972
107.563;1960
107.625;1884
107.688;2070
107.750;2304
107.813;2338
107.875;2355
107.938;2348
108.000;2346
108.063;2290
108.125;2094
108.188;1911
108.250;1804
108.313;1738
108.375;1730
108.438;1755
108.500;1721
108.563;1689
108.625;1672
108.688;1689
108.750;1779
108.813;1706
108.875;1667
108.938;1694
109.000;1650
109.063;1704
109.125;1682
109.188;1623
109.250;1655
109.313;1655
109.375;1613
109.438;1696
109.500;1789
109.563;1870
109.625;1877
109.688;1850
109.750;1848
109.813;1787
109.875;1748
109.938;1728
110.000;1875
110.063;1857
110.125;1791
110.188;1669
110.250;1589
110.313;1540
110.375;1643
110.438;1584
110.500;1811
110.563;1845
110.625;1540
110.688;1577
110.750;1579
110.813;1486
110.875;1528
110.938;1535
111.000;1530
111.063;1621
111.125;1503
111.188;1525
111.250;1591
111.313;1513
111.375;1577
111.438;1650
111.500;1518
111.563;1579
111.625;1633
111.688;1687
111.750;1706
111.813;1701
111.875;1770
111.938;1779
112.000;1750
112.063;1696
112.125;1730
112.188;1682
112.250;1721
112.313;1745
112.375;1674
112.438;1721
112.500;1738
112.563;1689
112.625;1708
112.688;1723
112.750;1706
112.813;1745
112.875;1716
112.938;1718
113.000;1718
113.063;1694
113.125;1718
113.188;1723
113.250;1677
113.313;1723
113.375;1728
113.438;1682
113.500;1721
113.563;1735
113.625;1694
113.688;1713
113.750;1713
113.813;1718
113.875;1733
113.938;1708
114.000;1723
114.063;1728
114.125;1701
114.188;1721
114.250;1733
114.313;1696
114.375;1723
114.438;1740
114.500;1767
114.563;1804
114.625;1826
114.688;1777
114.750;1784
114.813;1743
114.875;1723
114.938;1735
115.000;1696
115.063;1743
115.125;1748
115.188;1687
115.250;1721
115.313;1718
115.375;1687
115.438;1694
115.500;1721
115.563;1691
115.625;1726
115.688;1691
115.750;1708
115.813;1704
115.875;1679
115.938;1699
116.000;1713
116.063;1672
116.125;1699
116.188;1706
116.250;1660
116.313;1687
116.375;1689
116.438;1660
116.500;1674
116.563;1669
116.625;1674
116.688;1696
116.750;1660
116.813;1687
116.875;1684
116.938;1645
117.000;1674
117.063;1694
117.125;1647
117.188;1660
117.250;1672
117.313;1657
117.375;1679
117.438;1669
117.500;1662
117.563;1647
117.625;1633
117.688;1652
117.750;1645
117.813;1630
117.875;1662
117.938;1657
118.000;1623
118.063;1647
118.125;1655
118.188;1613
118.250;1611
118.313;1638
118.375;1643
118.438;1647
118.500;1625
118.563;1625
118.625;1613
118.688;1608
118.750;1621
118.813;1618
118.875;1604
118.938;1628
119.000;1621
119.063;1591
119.125;1623
119.188;1608
119.250;1606
119.313;1606
119.375;1608
119.438;1618
119.500;1611
119.563;1574
119.625;1611
119.688;1584
119.750;1579
119.813;1623
119.875;1667
119.938;1950
120.000;2053
120.063;2119
120.125;2080
120.188;2053
120.250;2014
120.313;1833
120.375;1694
120.438;1618
120.500;1623
120.563;1599
120.625;1579
120.688;1584
120.750;1567
120.813;1560
120.875;1567
120.938;1560
121.000;1562
121.063;1572
121.125;1560
121.188;1572
121.250;1550
121.313;1555
121.375;1579
121.438;1567
121.500;1542
121.563;1589
121.625;1589
121.688;1567
121.750;1604
121.813;1586
121.875;1545
121.938;1572
122.000;1562
122.063;1606
122.125;1613
122.188;1606
122.250;1638
122.313;1601
122.375;1557
122.438;1594
122.500;1560
122.563;1562
122.625;1616
122.688;1625
122.750;1594
122.813;1621
122.875;1601
122.938;1582
123.000;1586
123.063;1564
123.125;1596
123.188;1582
123.250;1569
123.313;1589
123.375;1569
123.438;1547
123.500;1606
123.563;1552
123.625;1552
123.688;1591
123.750;1579
123.813;1567
123.875;1586
123.938;1599
124.000;1582
124.063;1606
124.125;1591
124.188;1606
124.250;1613
124.313;1584
124.375;1630
124.438;1611
124.500;1579
124.563;1613
124.625;1577
124.688;1567
124.750;1623
124.813;1628
124.875;1601
124.938;1616
125.000;1608
125.063;1589
125.125;1608
125.188;1564
125.250;1604
125.313;1621
125.375;1601
125.438;1650
125.500;1638
125.563;1582
125.625;1616
125.688;1567
125.750;1562
125.813;1591
125.875;1564
125.938;1586
126.000;1589
126.063;1589
126.125;1623
126.188;1613
126.250;1584
126.313;1630
126.375;1616
126.438;1582
126.500;1623
126.563;1584
126.625;1564
126.688;1599
126.750;1618
126.813;1621
126.875;1608
126.938;1591
127.000;1628
127.063;1596
127.125;1591
127.188;1625
127.250;1591
127.313;1572
127.375;1625
127.438;1621
127.500;1582
127.563;1616
127.625;1608
127.688;1594
127.750;1611
127.813;1594
127.875;1606
127.938;1621
128.000;1601
128.063;1655
128.125;1604
128.188;1591
128.250;1630
128.313;1596
128.375;1586
128.438;1623
128.500;1611
128.563;1601
128.625;1621
128.688;1616
128.750;1621
128.813;1618
128.875;1611
128.938;1628
129.000;1625
129.063;1630
129.125;1667
129.188;1638
129.250;1630
129.313;1630
129.375;1613
129.438;1613
129.500;1625
129.563;1638
129.625;1633
129.688;1638
129.750;1643
129.813;1633
129.875;1618
129.938;1601
130.000;1611
130.063;1621
130.125;1599
130.188;1638
130.250;1611
130.313;1599
130.375;1611
130.438;1601
130.500;1601
130.563;1604
130.625;1621
130.688;1618
130.750;1611
130.813;1613
130.875;1630
130.938;1618
131.000;1618
131.063;1647
131.125;1635
131.188;1633
131.250;1638
131.313;1647
131.375;1630
131.438;1635
131.500;1640
131.563;1633
131.625;1633
131.688;1635
131.750;1669
131.813;1660
131.875;1652
131.938;1684
132.000;1806
132.063;1872
132.125;1945
132.188;1926
132.250;1867
132.313;1855
132.375;1726
132.438;1665
132.500;1652
132.563;1630
132.625;1662
132.688;1647
132.750;1643
132.813;1665
132.875;1650
132.938;1640
133.000;1672
133.063;1652
133.125;1630
133.188;1650
133.250;1660
133.313;1645
133.375;1650
133.438;1647
133.500;1657
133.563;1633
133.625;1628
133.688;1655
133.750;1635
133.813;1643
133.875;1677
133.938;1643
134.000;1640
134.063;1669
134.125;1650
134.188;1638
134.250;1660
134.313;1645
134.375;1657
134.438;1662
134.500;1662
134.563;1682
134.625;1679
134.688;1672
134.750;1704
134.813;1687
134.875;1655
134.938;1689
135.000;1669
135.063;1667
135.125;1687
135.188;1679
135.250;1672
135.313;1674
135.375;1677
135.438;1699
135.500;1687
135.563;1677
135.625;1689
135.688;1687
135.750;1669
135.813;1691
135.875;1679
135.938;1669
136.000;1696
136.063;1687
136.125;1687
136.188;1689
136.250;1665
136.313;1699
136.375;1672
136.438;1674
136.500;1701
136.563;1687
136.625;1694
136.688;1723
136.750;1699
136.813;1704
136.875;1728
136.938;1716
137.000;1699
137.063;1726
137.125;1723
137.188;1728
137.250;1706
137.313;1696
137.375;1735
137.438;1730
137.500;1708
137.563;1745
137.625;1718
137.688;1721
137.750;1765
137.813;1716
137.875;1696
137.938;1730
138.000;1735
138.063;1752
138.125;1718
138.188;1713
138.250;1752
138.313;1738
138.375;1701
138.438;1757
138.500;1730
138.563;1701
138.625;1782
138.688;1723
138.750;1706
138.813;1765
138.875;1733
138.938;1752
139.000;1721
139.063;1696
139.125;1760
139.188;1748
139.250;1723
139.313;1770
139.375;1730
139.438;1716
139.500;1782
139.563;1711
139.625;1687
139.688;1748
139.750;1718
139.813;1721
139.875;1726
139.938;1696
140.000;1738
140.063;1735
140.125;1701
140.188;1745
140.250;1730
140.313;1694
140.375;1743
140.438;1699
140.500;1672
140.563;1713
140.625;1679
140.688;1689
140.750;1716
140.813;1701
140.875;1721
140.938;1706
141.000;1682
141.063;1716
141.125;1674
141.188;1689
141.250;1708
141.313;1699
141.375;1679
141.438;1718
141.500;1723
141.563;1672
141.625;1706
141.688;1708
141.750;1691
141.813;1699
141.875;1687
141.938;1689
142.000;1691
142.063;1689
142.125;1708
142.188;1691
142.250;1679
142.313;1704
142.375;1694
142.438;1674
142.500;1701
142.563;1706
142.625;1684
142.688;1718
142.750;1718
142.813;1689
142.875;1699
142.938;1691
143.000;1726
143.063;1706
143.125;1682
143.188;1740
143.250;1716
143.313;1721
143.375;1743
143.438;1713
143.500;1706
143.563;1726
143.625;1704
143.688;1706
143.750;1708
143.813;1708
143.875;1730
143.938;1708
144.000;1713
144.063;1760
144.125;1770
144.188;1735
144.250;1772
144.313;1733
144.375;1696
144.438;1718
144.500;1682
144.563;1701
144.625;1711
144.688;1689
144.750;1740
144.813;1708
144.875;1679
144.938;1743
145.000;1691
145.063;1694
145.125;1748
145.188;1711
145.250;1704
145.313;1716
145.375;1694
145.438;1701
145.500;1701
145.563;1679
145.625;1723
145.688;1682
145.750;1674
145.813;1718
145.875;1672
145.938;1662
146.000;1718
146.063;1674
146.125;1679
146.188;1694
146.250;1652
146.313;1677
146.375;1669
146.438;1657
146.500;1684
146.563;1657
146.625;1655
146.688;1682
146.750;1640
146.813;1650
146.875;1687
146.938;1647
147.000;1650
147.063;1667
147.125;1645
147.188;1660
147.250;1730
147.313;2006
147.375;2145
147.438;2216
147.500;2165
147.563;2084
147.625;1967
147.688;1967
147.750;1743
147.813;1638
147.875;1628
147.938;1635
148.000;1613
148.063;1623
148.125;1633
148.188;1630
148.250;1638
148.313;1623
148.375;1623
148.438;1640
148.500;1633
148.563;1647
148.625;1645
148.688;1630
148.750;1621
148.813;1650
148.875;1608
148.938;1599
149.000;1616
149.063;1596
149.125;1618
149.188;1594
149.250;1582
149.313;1638
149.375;1586
149.438;1582
149.500;1650
149.563;1596
149.625;1582
149.688;1660
149.750;1586
149.813;1584
149.875;1613
149.938;1594
150.000;1608
150.063;1608
150.125;1589
150.188;1645
150.250;1594
150.313;1586
150.375;1640
150.438;1582
150.500;1579
150.563;1662
150.625;1591
150.688;1589
150.750;1630
150.813;1594
150.875;1604
150.938;1621
151.000;1591
151.063;1628
151.125;1611
151.188;1579
151.250;1630
151.313;1601
151.375;1591
151.438;1660
151.500;1621
151.563;1604
151.625;1613
151.688;1579
151.750;1582
151.813;1604
151.875;1569
151.938;1594
152.000;1584
152.063;1562
152.125;1596
152.188;1579
152.250;1577
152.313;1608
152.375;1582
152.438;1569
152.500;1608
152.563;1572
152.625;1569
152.688;1596
152.750;1564
152.813;1582
152.875;1586
152.938;1574
153.000;1608
153.063;1572
153.125;1569
153.188;1616
153.250;1579
153.313;1562
153.375;1633
153.438;1572
153.500;1599
153.563;1669
153.625;1694
153.688;1679
153.750;1660
153.813;1643
153.875;1635
153.938;1582
154.000;1579
154.063;1638
154.125;1572
154.188;1586
154.250;1650
154.313;1584
154.375;1584
154.438;1657
154.500;1572
154.563;1589
154.625;1635
154.688;1589
154.750;1647
154.813;1601
154.875;1604
154.938;1669
155.000;1596
155.063;1601
155.125;1674
155.188;1599
155.250;1594
155.313;1682
155.375;1591
155.438;1608
155.500;1665
155.563;1647
155.625;1687
155.688;1652
155.750;1638
155.813;1691
155.875;1623
155.938;1628
156.000;1718
156.063;1782
156.125;1884
156.188;1767
156.250;1787
156.313;1791
156.375;1679
156.438;1616
156.500;1652
156.563;1633
156.625;1606
156.688;1677
156.750;1613
156.813;1589
156.875;1684
156.938;1591
157.000;1594
157.063;1701
157.125;1589
157.188;1604
157.250;1669
157.313;1599
157.375;1623
157.438;1635
157.500;1596
157.563;1669
157.625;1633
157.688;1601
157.750;1672
157.813;1579
157.875;1579
157.938;1682
158.000;1579
158.063;1579
158.125;1667
158.188;1574
158.250;1591
158.313;1608
158.375;1572
158.438;1640
158.500;1604
158.563;1564
158.625;1643
158.688;1579
158.750;1557
158.813;1667
158.875;1560
158.938;1560
159.000;1645
159.063;1567
159.125;1560
159.188;1596
159.250;1550
159.313;1599
159.375;1584
159.438;1560
159.500;1608
159.563;1557
159.625;1547
159.688;1630
159.750;1547
159.813;1545
159.875;1625
159.938;1545
160.000;1542
160.063;1589
160.125;1542
160.188;1572
160.250;1569
160.313;1540
160.375;1584
160.438;1555
160.500;1542
160.563;1601
160.625;1545
160.688;1533
160.750;1611
160.813;1538
160.875;1530
160.938;1594
161.000;1542
161.063;1564
161.125;1608
161.188;1577
161.250;1586
